,date,TPM2.5,TPM10,JPM2.5,JPM10,BPM2.5,BPM10,교통량합계,평균기온(°C),일강수량(mm),평균 풍속(m/s),SO2 (ppm),PM10 (ug/m3),O3 (ppm),NO2 (ppm),CO (ppm),PM2.5 (ug/m3)
218,2018-01-05,78,113,59,104,32,54,105702.0,-0.4,0.0,1.0,0.005,68.0,0.0069999999999999,0.052,0.6,36.0
219,2018-01-06,68,93,84,153,16,30,100236.0,-0.5,0.0,0.7,0.005,51.0,0.011,0.044,0.7,28.0
220,2018-01-07,112,130,120,154,38,57,81532.0,-0.8,0.0,0.5,0.005,69.0,0.004,0.047,1.0,42.0
221,2018-01-08,15,68,58,127,12,60,96894.0,1.6,1.5,1.1,0.004,63.0,0.005,0.046,0.8,47.0
222,2018-01-09,20,62,27,96,7,35,92734.0,-1.3,1.0,2.1,0.003,35.0,0.02,0.0289999999999999,0.4,19.0
223,2018-01-10,9,28,20,61,6,21,86559.0,-4.5,0.5,1.7,0.002,31.0,0.019,0.026,0.3,15.0
224,2018-01-11,13,30,17,51,13,25,90831.0,-8.3,0.0,1.4,0.002,32.0,0.016,0.0289999999999999,0.4,17.0
225,2018-01-12,65,103,41,85,61,81,101811.0,-8.0,0.0,1.1,0.002,37.0,0.016,0.036,0.3,18.0
226,2018-01-13,105,127,59,106,106,122,98728.0,-1.5,0.0,0.8,0.004,47.0,0.012,0.044,0.6,32.0
227,2018-01-14,120,148,72,128,133,137,82856.0,0.7,0.0,0.5,0.004,62.0,0.008,0.05,0.9,44.0
228,2018-01-15,57,82,131,212,32,58,101341.0,5.4,0.0,1.0,0.005,62.0,0.009,0.062,1.2,45.0
229,2018-01-16,41,105,154,257,45,177,97899.0,4.0,3.5,0.5,0.004,76.0,0.006,0.054,0.9,55.0
230,2018-01-17,70,138,204,285,42,104,99054.0,4.2,11.0,0.8,0.002,39.0,0.01,0.043,0.6,30.0
231,2018-01-18,78,123,199,312,63,105,100760.0,4.3,0.0,1.1,0.005,135.0,0.011,0.042,0.8,69.0
232,2018-01-19,143,197,214,292,81,122,106502.0,0.5,0.0,0.6,0.004,100.0,0.006,0.046,0.9,44.0
233,2018-01-20,82,114,174,247,31,75,101684.0,0.8,0.0,0.6,0.005,89.0,0.008,0.047,1.0,41.0
234,2018-01-21,25,57,205,298,37,77,84715.0,1.5,0.0,0.5,0.004,137.0,0.009,0.045,1.1,65.0
235,2018-01-22,41,51,67,101,22,47,97929.0,3.4,1.0,1.4,0.004,92.0,0.015,0.046,0.7,43.0
236,2018-01-23,17,36,36,66,11,32,99154.0,-6.6,0.0,2.6,0.002,46.0,0.026,0.023,0.3,17.0
237,2018-01-24,41,58,39,79,17,33,98668.0,-11.1,0.0,2.4,0.001,46.0,0.023,0.023,0.3,11.0
238,2018-01-25,42,61,50,91,9,23,99998.0,-10.3,0.0,1.6,0.002,42.0,0.019,0.03,0.4,14.0
239,2018-01-26,57,65,46,81,29,41,103566.0,-10.8,0.0,1.8,0.002,44.0,0.019,0.03,0.4,17.0
240,2018-01-27,69,70,92,147,84,95,98567.0,-8.0,0.0,0.8,0.003,76.0,0.005,0.052,0.7,36.0
241,2018-01-28,31,65,78,100,11,67,81942.0,-3.0,0.0,1.6,0.004,53.0,0.02,0.038,0.5,23.0
242,2018-01-29,23,86,112,155,8,61,101193.0,-6.0,0.0,1.7,0.003,61.0,0.022,0.034,0.4,18.0
243,2018-01-30,55,80,83,130,11,36,99820.0,-4.4,0.0,1.0,0.003,61.0,0.0139999999999999,0.043,0.5,18.0
244,2018-01-31,20,79,84,140,22,74,48391.0,0.1,0.0,1.1,0.004,62.0,0.013,0.047,0.5,21.0
245,2018-02-01,51,109,65,136,30,85,101625.0,-1.6,0.0,1.0,0.005,66.0,0.01,0.051,0.6,26.0
246,2018-02-02,11,44,28,90,8,30,92212.5,-2.7,0.0,0.7,0.005,71.0,0.0069999999999999,0.0579999999999999,0.9,33.0
247,2018-02-03,14,31,38,91,8,21,100544.0,-4.5,0.0,2.3,0.003,50.0,0.021,0.032,0.4,18.0
248,2018-02-04,20,40,56,114,19,36,84513.0,-6.9,0.0,2.0,0.002,40.0,0.024,0.027,0.3,13.0
249,2018-02-05,19,37,40,83,7,18,101525.0,-7.3,0.0,1.9,0.002,43.0,0.02,0.035,0.4,14.0
250,2018-02-06,32,50,36,80,47,61,100851.0,-7.7,0.0,1.7,0.003,43.0,0.019,0.034,0.4,19.0
251,2018-02-07,52,78,54,118,33,52,101721.0,-6.8,0.0,0.8,0.005,60.0,0.013,0.044,0.5,23.0
252,2018-02-08,59,73,49,101,53,76,103514.0,-3.9,0.0,0.7,0.0069999999999999,79.0,0.006,0.063,1.0,43.0
253,2018-02-09,0,0,84,195,40,109,105962.0,1.6,0.0,0.9,0.008,87.0,0.008,0.068,1.0,48.0
254,2018-02-10,15,46,23,100,10,44,102772.0,1.0,0.0,1.7,0.005,80.0,0.016,0.05,0.7,33.0
255,2018-02-11,18,72,39,138,9,84,81068.0,-3.5,0.5,2.0,0.004,50.0,0.027,0.0279999999999999,0.3,12.0
256,2018-02-12,28,74,32,95,12,56,99633.0,-4.7,0.0,1.7,0.004,44.0,0.021,0.035,0.4,16.0
257,2018-02-13,61,94,50,125,58,79,104344.0,-0.3,0.5,1.9,0.004,42.0,0.019,0.0409999999999999,0.4,14.0
258,2018-02-14,40,68,64,132,13,33,109742.0,5.4,0.0,1.8,0.005,70.0,0.022,0.05,0.6,30.0
259,2018-02-15,70,95,43,69,53,66,83956.0,1.3,0.0,1.3,0.006,63.0,0.025,0.0289999999999999,0.4,23.0
260,2018-02-16,124,162,86,125,80,101,84218.0,0.7,0.0,1.0,0.006,54.0,0.02,0.036,0.6,23.0
261,2018-02-17,62,81,117,158,82,92,80539.0,-0.7,0.0,1.6,0.004,50.0,0.03,0.023,0.3,15.0
262,2018-02-18,95,112,52,78,116,109,81822.0,0.4,0.0,0.7,0.006,53.0,0.013,0.043,0.6,19.0
263,2018-02-19,117,132,78,118,141,131,102547.0,2.8,0.0,0.7,0.0069999999999999,78.0,0.008,0.059,0.8,39.0
264,2018-02-20,98,102,138,179,45,42,101078.0,2.6,0.0,1.1,0.006,96.0,0.0139999999999999,0.053,0.8,50.0
265,2018-02-21,92,103,100,129,33,43,103205.0,0.7,0.0,1.4,0.005,54.0,0.022,0.04,0.5,20.0
266,2018-02-22,89,107,91,134,18,45,104350.0,0.5,0.0,1.1,0.005,57.0,0.015,0.051,0.7,27.0
267,2018-02-23,94,142,59,109,23,54,104290.0,5.8,0.0,2.0,0.003,71.0,0.027,0.043,0.6,41.0
268,2018-02-24,12,31,36,112,30,74,103240.0,6.0,0.0,1.4,0.006,106.0,0.0279999999999999,0.039,0.7,52.0
269,2018-02-25,35,47,69,124,60,71,86036.0,4.6,0.0,1.1,0.009,65.0,0.017,0.045,0.7,30.0
270,2018-02-26,142,165,96,152,123,121,105883.0,4.0,0.0,0.8,0.006,61.0,0.0139999999999999,0.051,0.7,30.0
271,2018-02-27,121,133,138,216,168,170,103879.0,6.5,0.0,0.8,0.006,62.0,0.011,0.057,0.7,29.0
272,2018-02-28,110,141,126,167,87,116,101898.0,5.3,28.0,1.5,0.005,40.0,0.022,0.039,0.5,21.0
273,2018-03-01,14,50,34,97,17,50,91325.0,2.4,0.5,2.6,0.003,59.0,0.032,0.026,0.4,26.0
274,2018-03-02,60,113,46,93,77,103,107927.0,1.7,0.0,1.1,0.004,71.0,0.022,0.039,0.5,28.0
275,2018-03-03,119,140,57,78,165,189,101293.0,8.6,0.0,0.6,0.005,58.0,0.011,0.049,0.6,28.0
276,2018-03-04,54,160,57,75,57,198,87460.0,15.3,10.5,1.0,0.006,33.0,0.018,0.035,0.5,20.0
277,2018-03-05,30,73,30,62,48,130,98019.0,7.0,13.0,1.7,0.003,12.0,0.026,0.022,0.2,8.0
278,2018-03-06,24,52,51,109,46,65,102649.0,6.1,0.0,0.9,0.003,47.0,0.016,0.03,0.4,16.0
279,2018-03-07,44,70,50,101,47,64,103377.0,5.9,2.5,1.8,0.003,38.0,0.031,0.019,0.3,13.0
280,2018-03-08,45,60,59,91,43,72,97256.0,3.2,9.5,1.1,0.002,33.0,0.015,0.033,0.4,25.0
281,2018-03-09,64,91,65,125,103,106,104935.0,3.2,0.0,1.0,0.003,88.0,0.022,0.031,0.7,50.0
282,2018-03-10,77,112,99,172,117,125,106319.0,4.4,0.0,1.3,0.003,60.0,0.021,0.031,0.6,31.0
283,2018-03-11,65,80,155,249,62,69,89904.0,7.7,0.0,1.1,0.003,68.0,0.034,0.027,0.4,36.0
284,2018-03-12,132,144,64,123,142,137,105155.0,8.7,0.0,0.9,0.004,105.0,0.02,0.044,0.7,51.0
285,2018-03-13,272,255,41,81,233,189,104902.0,13.0,0.0,1.3,0.005,61.0,0.019,0.0409999999999999,0.6,28.0
286,2018-03-14,127,105,46,80,226,176,107141.0,16.3,0.0,1.0,0.005,36.0,0.017,0.037,0.5,16.0
287,2018-03-15,42,109,62,146,20,72,97887.0,13.5,21.5,0.9,0.004,23.0,0.008,0.031,0.5,16.0
288,2018-03-16,27,47,22,59,32,60,107422.0,6.7,1.5,1.9,0.003,31.0,0.03,0.015,0.3,12.0
289,2018-03-17,38,47,64,143,61,60,107312.0,7.6,0.0,1.1,0.003,39.0,0.0289999999999999,0.022,0.3,16.0
290,2018-03-18,92,73,88,107,103,71,88294.0,7.9,6.5,0.6,0.004,62.0,0.012,0.031,0.6,44.0
291,2018-03-19,83,96,86,123,69,59,97639.0,8.4,16.5,1.7,0.003,30.0,0.021,0.024,0.4,16.0
292,2018-03-20,21,53,25,66,23,39,102048.0,6.0,0.0,2.8,0.002,34.0,0.042,0.01,0.2,7.0
293,2018-03-21,42,76,42,86,58,82,94940.0,1.1,8.5,1.3,0.002,20.0,0.022,0.027,0.3,9.0
294,2018-03-22,79,97,74,139,83,100,103900.0,5.0,0.0,1.6,0.002,42.0,0.0279999999999999,0.024,0.3,14.0
295,2018-03-23,149,168,84,145,105,126,109475.0,6.4,0.0,1.1,0.003,67.0,0.0279999999999999,0.033,0.5,34.0
296,2018-03-24,160,140,46,81,88,99,104508.0,8.5,0.0,1.5,0.004,89.0,0.036,0.037,0.6,56.0
297,2018-03-25,90,103,73,124,54,89,90224.0,10.5,0.0,1.4,0.003,105.0,0.045,0.0279999999999999,0.6,60.0
298,2018-03-26,98,113,63,123,115,133,105072.0,12.3,0.0,1.2,0.003,86.0,0.037,0.034,0.6,46.0
299,2018-03-27,86,134,49,107,183,182,102843.0,14.3,0.0,1.6,0.003,70.0,0.037,0.03,0.5,34.0
300,2018-03-28,0,0,64,137,0,0,104996.0,15.1,0.0,1.6,0.003,54.0,0.033,0.025,0.4,28.0
301,2018-03-29,23,109,75,191,37,164,102530.0,16.3,0.0,0.8,0.004,55.0,0.024,0.03,0.5,30.0
302,2018-03-30,46,84,54,158,39,81,110438.0,15.7,0.0,1.3,0.004,62.0,0.037,0.025,0.4,28.0
303,2018-03-31,111,156,59,118,97,146,105661.0,15.9,0.0,1.2,0.004,79.0,0.036,0.026,0.5,32.0
304,2018-04-01,163,186,92,169,163,198,89729.0,16.1,0.0,1.1,0.004,82.0,0.03,0.025,0.4,28.0
305,2018-04-02,0,0,76,172,206,225,104136.0,18.1,0.0,1.2,0.003,59.0,0.023,0.021,0.3,23.0
306,2018-04-03,19,145,0,0,12,87,105679.0,19.1,0.0,1.3,0.003,57.0,0.022,0.018,0.3,17.0
307,2018-04-04,28,30,22,51,22,20,100822.0,13.2,14.0,1.5,0.001,25.0,0.022,0.013,0.3,11.0
308,2018-04-05,51,56,57,81,50,95,99006.0,8.4,16.5,1.4,0.001,9.0,0.026,0.015,0.4,4.0
309,2018-04-06,22,96,33,117,14,68,106161.0,8.0,18.0,2.2,0.002,96.0,0.027,0.017,0.4,20.0
310,2018-04-07,14,40,18,72,18,47,105168.0,5.3,0.0,3.0,0.002,65.0,0.036,0.017,0.4,18.0
311,2018-04-08,34,66,39,133,38,82,89810.0,8.4,0.0,2.6,0.002,46.0,0.048,0.0139999999999999,0.4,15.0
312,2018-04-09,69,129,42,140,81,118,105795.0,12.2,0.0,1.2,0.002,83.0,0.037,0.0279999999999999,0.5,29.0
313,2018-04-10,0,0,0,0,47,109,106213.0,16.9,0.5,2.2,0.003,48.0,0.031,0.025,0.5,19.0
314,2018-04-11,21,55,33,109,18,57,106737.0,16.1,5.5,2.5,0.002,57.0,0.031,0.018,0.3,19.0
315,2018-04-12,28,108,54,171,29,102,106667.0,14.3,0.0,1.4,0.003,46.0,0.023,0.024,0.4,15.0
316,2018-04-13,29,52,27,54,37,57,107824.0,13.7,0.0,1.3,0.002,53.0,0.027,0.022,0.4,14.0
317,2018-04-14,20,127,34,101,26,175,100508.0,9.2,31.5,1.5,0.002,25.0,0.024,0.021,0.4,18.0
318,2018-04-15,26,141,35,130,23,77,92723.0,10.2,0.0,2.4,0.002,106.0,0.031,0.012,0.3,22.0
319,2018-04-16,56,165,43,176,67,152,106071.0,11.6,0.0,1.1,0.002,62.0,0.023,0.022,0.4,25.0
320,2018-04-17,56,200,48,181,89,201,104490.0,14.0,0.0,1.0,0.003,74.0,0.033,0.024,0.4,34.0
321,2018-04-18,62,190,49,163,101,197,105865.0,13.8,0.0,1.2,0.003,108.0,0.033,0.024,0.4,29.0
322,2018-04-19,70,156,43,118,112,179,106067.0,14.9,0.0,1.4,0.003,54.0,0.035,0.0279999999999999,0.4,25.0
323,2018-04-20,87,144,42,104,115,146,110519.0,19.2,0.0,1.1,0.004,96.0,0.047,0.039,0.5,40.0
324,2018-04-21,59,77,52,108,63,67,107683.0,19.7,0.0,1.2,0.003,62.0,0.033,0.0289999999999999,0.4,30.0
325,2018-04-22,17,27,30,40,10,18,87621.0,16.8,1.0,1.2,0.003,45.0,0.025,0.016,0.3,22.0
326,2018-04-23,27,44,40,56,16,29,96461.0,11.7,40.0,1.8,0.002,20.0,0.037,0.01,0.3,14.0
327,2018-04-24,30,47,37,71,18,33,100680.0,12.4,3.0,1.3,0.002,13.0,0.031,0.012,0.3,4.0
328,2018-04-25,45,70,36,82,31,61,108054.0,14.5,0.0,1.1,0.003,27.0,0.021,0.022,0.4,17.0
329,2018-04-26,96,121,58,106,85,103,105828.0,15.7,0.0,1.4,0.004,40.0,0.034,0.023,0.4,25.0
330,2018-04-27,31,180,54,141,39,163,109869.0,16.0,0.0,1.4,0.004,54.0,0.042,0.023,0.4,35.0
331,2018-04-28,78,128,48,119,88,159,106765.0,16.2,0.0,1.4,0.004,62.0,0.037,0.023,0.4,34.0
332,2018-04-29,51,100,44,94,133,156,90681.0,16.8,0.0,1.2,0.004,39.0,0.044,0.022,0.4,21.0
333,2018-04-30,24,72,69,139,26,62,104162.0,20.8,0.0,1.1,0.004,65.0,0.043,0.024,0.4,37.0
334,2018-05-01,54,100,95,143,38,171,104033.809980589,21.4,1.0,1.0,0.004,64.0,0.0279999999999999,0.02,0.4,36.0
335,2018-05-02,29,40,21,45,15,38,104601.805521004,17.7,10.0,2.0,0.003,25.0,0.0289999999999999,0.0139999999999999,0.3,16.0
336,2018-05-03,14,44,20,59,14,50,100871.0,12.6,0.0,3.2,0.003,49.0,0.039,0.0139999999999999,0.3,17.0
337,2018-05-04,41,93,25,92,56,105,111566.0,15.3,0.0,3.2,0.004,45.0,0.044,0.019,0.4,14.0
338,2018-05-05,43,110,26,56,0,0,100546.0,19.3,0.0,1.9,0.004,40.0,0.047,0.024,0.4,18.0
339,2018-05-06,44,127,50,88,55,174,86908.0,16.1,16.5,0.9,0.004,13.0,0.027,0.018,0.4,13.0
340,2018-05-07,37,101,58,138,51,124,95521.0,17.3,6.0,1.0,0.003,14.0,0.021,0.016,0.4,11.0
341,2018-05-08,26,82,51,135,28,75,109427.0,16.6,0.0,1.8,0.003,27.0,0.04,0.011,0.3,9.0
342,2018-05-09,38,91,38,104,43,92,106328.0,16.1,0.0,1.4,0.002,31.0,0.04,0.016,0.3,14.0
343,2018-05-10,55,97,33,86,85,131,107527.0,16.9,0.0,1.6,0.002,41.0,0.0409999999999999,0.017,0.4,20.0
344,2018-05-11,67,86,49,93,75,100,104803.746853146,17.2,0.0,1.6,0.002,50.0,0.035,0.023,0.4,25.0
345,2018-05-12,80,84,57,99,128,115,99616.0,15.6,22.0,0.6,0.002,32.0,0.027,0.018,0.5,22.0
346,2018-05-13,50,75,47,112,45,76,89535.0,17.8,2.0,1.7,,48.0,,,,21.0
347,2018-05-14,59,104,30,94,106,130,106335.0,20.0,0.0,1.1,0.003,63.0,0.043,0.032,0.6,36.0
348,2018-05-15,66,87,29,62,61,92,106060.0,23.7,0.0,0.7,0.003,65.0,0.027,0.027,0.6,38.0
349,2018-05-16,65,52,20,40,105,83,103071.0,25.9,0.0,1.1,0.002,32.0,0.0139999999999999,0.0139999999999999,0.3,14.0
350,2018-05-17,27,64,39,70,38,54,104711.0,26.2,0.2,1.6,0.001,25.0,0.016,0.013,0.3,13.0
351,2018-05-18,31,66,38,90,21,44,106196.209790209,20.1,9.9,1.8,0.001,26.0,0.017,0.012,0.3,14.0
352,2018-05-19,29,71,31,85,35,63,108996.0,17.5,0.0,2.0,0.001,27.0,0.034,0.008,0.2,6.0
353,2018-05-20,32,39,25,44,37,42,105962.893939393,17.4,0.0,2.3,0.002,23.0,0.044,0.008,0.2,5.0
354,2018-05-21,27,32,26,45,58,38,109091.0,17.4,0.0,1.8,0.003,32.0,0.037,0.013,0.3,11.0
355,2018-05-22,42,104,24,58,42,141,93186.0,18.8,6.0,0.9,0.003,36.0,0.0279999999999999,0.016,0.3,17.0
356,2018-05-23,0,0,43,148,52,209,107677.0,19.0,23.0,1.6,0.002,66.0,0.035,0.017,0.3,16.0
357,2018-05-24,45,127,35,114,47,120,107568.0,19.0,0.0,1.6,0.003,96.0,0.036,0.02,0.4,20.0
358,2018-05-25,52,102,44,102,55,118,109330.0,20.1,0.0,0.9,0.004,102.0,0.043,0.027,0.5,29.0
359,2018-05-26,0,0,67,133,0,0,107755.0,22.4,0.0,1.1,0.005,92.0,0.049,0.0289999999999999,0.5,36.0
360,2018-05-27,44,132,69,173,40,116,105767.833333333,21.2,0.0,0.9,0.004,75.0,0.05,0.02,0.4,32.0
361,2018-05-28,0,0,0,0,0,0,105332.0,23.2,0.0,1.3,0.004,73.0,0.039,0.02,0.4,32.0
362,2018-05-29,27,75,30,141,13,50,105314.0,23.3,0.0,1.3,0.003,52.0,0.036,0.016,0.3,25.0
363,2018-05-30,30,72,28,94,12,34,107377.0,22.4,0.0,1.9,0.002,61.0,0.033,0.0139999999999999,0.3,29.0
364,2018-05-31,34,73,30,94,26,65,107194.0,21.2,0.0,1.5,0.003,60.0,0.047,0.015,0.4,31.0
365,2018-06-01,36,78,33,95,25,62,110811.0,24.3,0.0,1.1,0.004,54.0,0.039,0.021,0.4,25.0
366,2018-06-02,43,90,35,91,45,97,105945.0,24.0,0.0,1.2,0.006,39.0,0.038,0.021,0.5,19.0
367,2018-06-03,50,117,44,107,49,112,104625.107945552,24.0,0.0,1.1,0.005,39.0,0.043,0.02,0.4,20.0
368,2018-06-04,31,77,46,118,27,82,104398.0,23.8,0.0,1.4,0.005,42.0,0.042,0.02,0.3,27.0
369,2018-06-05,39,134,43,136,35,106,107349.0,23.5,0.0,1.1,0.003,53.0,0.03,0.023,0.3,30.0
370,2018-06-06,45,148,39,124,45,130,89431.0,24.4,0.0,1.2,0.002,61.0,0.0409999999999999,0.021,0.3,36.0
371,2018-06-07,40,64,43,120,19,51,106058.0,24.6,0.0,1.3,0.001,69.0,0.04,0.021,0.3,38.0
372,2018-06-08,19,42,40,102,14,42,111117.0,22.8,0.0,1.5,0.001,76.0,0.039,0.021,0.4,41.0
373,2018-06-09,20,25,32,51,20,37,106942.0,22.8,0.5,1.8,0.001,69.0,0.042,0.017,0.4,32.0
374,2018-06-10,28,27,26,41,31,31,104564.837606837,21.3,0.0,2.0,0.001,20.0,0.039,0.009,0.2,8.0
375,2018-06-11,50,49,34,58,58,58,104319.0,20.0,0.5,1.4,0.001,20.0,0.026,0.0139999999999999,0.2,6.0
376,2018-06-12,45,62,39,84,77,75,105996.0,21.1,0.0,1.3,0.001,38.0,0.024,0.021,0.3,18.0
377,2018-06-13,35,39,28,76,42,41,95200.0,22.8,0.0,1.0,0.001,43.0,0.036,0.018,0.3,24.0
378,2018-06-14,48,52,32,55,23,37,104818.0,22.6,0.0,1.8,0.002,42.0,0.037,0.0139999999999999,0.3,19.0
379,2018-06-15,36,41,27,56,72,63,111447.0,21.2,0.0,1.9,0.002,28.0,0.033,0.013,0.2,9.0
380,2018-06-16,49,72,31,66,73,75,105932.0,22.0,0.0,1.7,0.003,27.0,0.032,0.015,0.3,11.0
381,2018-06-17,40,57,39,83,41,43,104807.576923076,23.4,0.0,1.1,0.003,42.0,0.036,0.016,0.3,22.0
382,2018-06-18,64,86,35,78,72,71,104265.0,25.8,0.0,1.3,0.003,59.0,0.043,0.027,0.4,36.0
383,2018-06-19,43,49,43,85,47,65,102192.0,21.3,3.5,0.8,0.003,47.0,0.0279999999999999,0.025,0.5,30.0
384,2018-06-20,41,54,47,99,35,45,105260.0,23.3,0.0,1.3,0.002,41.0,0.025,0.02,0.4,25.0
385,2018-06-21,51,82,43,92,24,56,106724.0,23.7,0.0,1.6,0.002,37.0,0.027,0.021,0.4,23.0
386,2018-06-22,77,93,18,56,55,82,109091.0,25.0,0.0,1.1,0.004,36.0,0.032,0.0289999999999999,0.5,22.0
387,2018-06-23,34,74,16,49,50,76,104100.0,24.4,0.0,1.7,0.004,31.0,0.036,0.024,0.4,19.0
388,2018-06-24,31,70,22,58,48,83,104409.5,26.4,0.0,1.7,0.004,57.0,0.06,0.018,0.4,25.0
389,2018-06-25,53,83,25,46,73,104,105640.0,26.8,0.0,1.0,0.004,47.0,0.044,0.031,0.5,31.0
390,2018-06-26,50,54,16,28,110,95,100664.0,24.4,37.5,1.4,0.004,53.0,0.0279999999999999,0.027,0.5,34.0
391,2018-06-27,43,70,31,51,24,43,103894.0,25.7,61.0,2.1,0.002,13.0,0.032,0.018,0.3,8.0
392,2018-06-28,10,39,16,44,8,22,103408.0,24.5,0.0,1.0,0.002,16.0,0.022,0.018,0.4,9.0
393,2018-06-29,21,62,21,53,16,50,110567.0,26.0,20.5,1.3,0.002,23.0,0.031,0.02,0.4,14.0
394,2018-06-30,31,71,29,65,29,67,102284.0,25.1,5.0,0.7,0.002,26.0,0.017,0.017,0.4,17.0
395,2018-07-01,45,57,28,66,44,49,103207.8,22.2,99.5,0.8,0.002,9.0,0.019,0.013,0.3,5.0
396,2018-07-02,28,39,29,63,39,49,98783.0,23.0,51.0,0.4,0.002,11.0,0.015,0.018,0.4,7.0
397,2018-07-03,21,36,36,76,49,46,101325.0,25.6,0.0,1.2,0.001,16.0,0.009,0.012,0.3,7.0
398,2018-07-04,33,58,49,100,52,69,104475.0,27.1,0.0,1.6,0.002,18.0,0.015,0.015,0.3,11.0
399,2018-07-05,46,84,50,99,61,92,102147.0,25.6,13.0,0.9,0.002,23.0,0.025,0.015,0.3,15.0
400,2018-07-06,49,60,48,102,32,50,104531.0,22.3,19.5,1.3,0.001,14.0,0.03,0.011,0.3,5.0
401,2018-07-07,25,41,25,61,47,45,101990.0,22.8,0.0,1.8,0.002,15.0,0.03,0.01,0.3,5.0
402,2018-07-08,46,46,23,45,48,37,102376.75,22.1,0.0,1.5,0.002,17.0,0.03,0.009,0.3,6.0
403,2018-07-09,31,33,18,43,69,62,98620.0,20.9,18.5,0.9,0.002,13.0,0.024,0.0139999999999999,0.4,6.0
404,2018-07-10,15,23,31,51,30,31,102914.0,26.4,0.0,0.8,0.002,21.0,,0.0139999999999999,0.3,13.0
405,2018-07-11,28,40,38,75,27,25,93400.0,28.5,0.0,0.8,0.003,30.0,,0.016,0.3,18.0
406,2018-07-12,50,56,24,54,30,24,106368.0,28.8,0.0,1.2,0.003,21.0,0.006,0.0139999999999999,0.3,13.0
407,2018-07-13,31,32,28,58,39,42,108240.0,29.0,0.0,1.6,0.003,17.0,0.005,0.015,0.3,12.0
408,2018-07-14,25,26,21,40,46,39,105728.0,28.9,0.0,1.6,0.003,14.0,0.005,0.013,0.2,10.0
409,2018-07-15,33,41,29,50,53,51,107767.333333333,29.7,0.0,1.2,0.003,13.0,0.01,0.012,0.2,9.0
410,2018-07-16,45,57,40,60,23,30,104898.0,29.6,0.0,1.2,0.004,26.0,0.015,0.017,0.3,17.0
411,2018-07-17,45,61,32,59,18,12,102600.0,29.6,0.0,1.3,0.004,34.0,0.018,0.015,0.3,25.0
412,2018-07-18,45,60,27,53,74,59,106802.0,29.3,0.0,0.9,0.004,37.0,0.023,0.02,0.4,29.0
413,2018-07-19,56,73,30,57,62,50,109058.0,29.5,0.0,1.0,0.006,39.0,0.032,0.024,0.4,28.0
414,2018-07-20,43,67,31,59,71,66,114776.0,30.4,0.0,0.9,0.004,37.0,0.033,0.0289999999999999,0.4,33.0
415,2018-07-21,44,71,35,67,61,68,108470.0,31.5,0.0,1.0,0.005,54.0,0.042,0.025,0.5,23.0
416,2018-07-22,58,84,32,65,39,41,109538.268518518,31.4,0.0,1.0,0.005,34.0,0.027,0.017,0.4,17.0
417,2018-07-23,29,49,15,43,46,53,109575.0,31.0,0.0,1.0,0.004,19.0,0.024,0.02,0.3,9.0
418,2018-07-24,8,16,20,37,14,18,108528.0,31.6,0.0,1.2,0.004,25.0,0.03,0.02,0.3,12.0
419,2018-07-25,25,37,33,65,9,15,109016.611111111,30.7,0.0,1.7,0.004,18.0,0.024,0.017,0.3,7.0
420,2018-07-26,34,50,30,57,10,28,111135.0,31.0,0.0,1.4,0.003,20.0,0.021,0.016,0.3,12.0
421,2018-07-27,33,44,31,57,43,50,114493.0,31.5,0.0,1.3,0.003,34.0,0.037,0.018,0.4,10.0
422,2018-07-28,44,56,30,49,49,55,104482.0,29.7,0.0,1.1,0.004,43.0,0.03,0.02,0.5,17.0
423,2018-07-29,61,63,24,40,65,78,102940.5,31.0,0.0,1.7,0.002,17.0,0.022,0.013,0.3,8.0
424,2018-07-30,46,62,44,68,64,74,108993.0,30.2,0.0,1.6,0.002,11.0,0.015,0.013,0.3,6.0
425,2018-07-31,43,66,32,58,56,73,110540.0,31.2,0.0,1.4,0.002,17.0,0.02,0.015,0.3,6.0
426,2018-08-01,61,94,38,69,52,77,84275.0,32.7,0.0,1.3,0.002,15.0,0.019,0.017,0.2,7.0
427,2018-08-02,62,70,39,80,74,90,107954.0,32.9,0.0,1.3,0.003,19.0,0.024,0.018,0.3,7.0
428,2018-08-03,43,77,42,88,47,69,71141.0,32.6,0.0,1.3,0.003,26.0,0.0279999999999999,0.022,0.3,7.0
429,2018-08-04,30,54,24,58,56,86,100524.0,31.5,0.0,1.6,0.003,26.0,0.026,0.015,0.2,7.0
430,2018-08-05,20,45,26,50,30,48,99111.5555555555,30.6,0.0,1.7,0.003,22.0,0.026,0.012,0.2,7.0
431,2018-08-06,19,44,36,62,32,44,99273.5961199294,30.7,0.0,1.2,0.003,30.0,0.026,0.016,0.3,8.0
432,2018-08-07,33,40,40,63,55,54,100476.19063716,31.4,0.0,1.3,0.002,26.0,0.03,0.017,0.4,12.0
433,2018-08-08,28,25,37,62,20,21,109990.0,31.4,0.0,1.4,0.003,31.0,0.032,0.016,0.4,15.0
434,2018-08-09,22,36,57,84,26,30,93000.0,30.2,0.5,1.2,0.003,31.0,0.018,0.018,0.4,17.0
435,2018-08-10,43,56,54,92,32,42,111409.0,30.6,0.0,1.4,0.002,32.0,0.021,0.015,0.4,15.0
436,2018-08-11,47,59,24,61,41,43,107414.0,29.7,0.0,1.8,0.002,14.0,0.02,0.01,0.4,8.0
